22.665733,46.86855
22.666,46.86892
22.66626,46.86929
22.66651,46.869663
22.66675,46.87004
22.666983,46.87042
22.667208,46.8708
22.667423,46.871185
22.668419,46.87145
22.671637,46.870995
22.674694,46.87091
22.679,46.871532
22.67972,46.871887
22.679806,46.872063
22.679882,46.872242
22.679949,46.87242
22.680004,46.8726
22.68005,46.872784
22.680086,46.872967
22.68011,46.873154
22.680126,46.873337
22.68013,46.873524
22.680124,46.873707
22.680109,46.873894
22.682634,46.874657
22.68468,46.874977
22.687016,46.87577
22.690722,46.877743
22.692324,46.87849
22.693098,46.87865
22.693422,46.88106
22.694971,46.88307
22.696774,46.8847
22.69722,46.885925
22.697374,46.888428
22.69692,46.89407
22.69639,46.895374
22.695284,46.89628
22.693548,46.897007
22.690851,46.897423
22.690702,46.897392
22.690552,46.897366
22.690397,46.897346
22.690243,46.89733
22.690086,46.897327
22.68993,46.897327
22.689774,46.89733
22.68962,46.897346
22.689465,46.897366
22.68931,46.897392
22.688944,46.897583
22.688572,46.897766
22.688194,46.897945
22.687813,46.898117
22.687426,46.89829
22.687033,46.898453
22.686638,46.898613
22.686237,46.898766
22.685837,46.898914
22.684414,46.901142
22.683542,46.902184
22.683006,46.90252
22.682474,46.902863
22.681952,46.90321
22.681435,46.903564
22.680923,46.903923
22.680422,46.904285
22.679928,46.90465
22.67944,46.90502
22.67334,46.909637
22.671919,46.90961
22.669703,46.908787
22.669304,46.908764
22.668903,46.90875
22.668503,46.908737
22.668102,46.908733
22.667702,46.908733
22.667301,46.90874
22.6669,46.908756
22.6665,46.908775
22.666101,46.908802
22.665703,46.908833
22.665306,46.90887
22.664911,46.908916
22.66472,46.908787
22.664524,46.90866
22.66432,46.908543
22.664108,46.90843
22.663893,46.90832
22.66367,46.90822
22.663443,46.908123
22.66321,46.90803
22.662971,46.907948
22.66273,46.907867
22.662483,46.907795
22.662231,46.90773
22.661978,46.90767
22.659235,46.907536
22.657312,46.90816
22.655977,46.909416
22.655554,46.91095
22.65549,46.911892
22.655897,46.91344
22.656958,46.91525
22.655624,46.917656
22.655615,46.917953
22.655596,46.91825
22.655567,46.91855
22.655529,46.918846
22.655483,46.919144
22.655426,46.91944
22.655361,46.91974
22.655287,46.920033
22.655205,46.920326
22.655111,46.920616
22.653904,46.92225
22.654036,46.922447
22.654158,46.922646
22.654268,46.922848
22.654371,46.923054
22.654465,46.92326
22.654547,46.92347
22.65462,46.92368
22.654682,46.923893
22.654734,46.924107
22.654778,46.92432
22.654808,46.924534
22.654829,46.92475
22.655031,46.924797
22.655228,46.92485
22.655418,46.924908
22.655607,46.924976
22.65579,46.925045
22.655968,46.925125
22.65614,46.92521
22.656303,46.925297
22.656464,46.925392
22.656614,46.92549
22.65676,46.925594
22.656897,46.925705
22.657024,46.92582
22.657145,46.925938
22.657257,46.92606
22.65736,46.926186
22.658587,46.928806
22.659313,46.92957
22.659565,46.929707
22.659824,46.92984
22.660088,46.92997
22.660358,46.93009
22.660633,46.93021
22.660913,46.930325
22.661198,46.93043
22.661486,46.93053
22.66178,46.930626
22.662817,46.93188
22.66318,46.932068
22.663536,46.93226
22.663887,46.932453
22.664232,46.932655
22.664572,46.93286
22.664906,46.93307
22.665232,46.933285
22.665552,46.933502
22.665865,46.933727
22.665956,46.934162
22.666052,46.934593
22.666157,46.935028
22.666271,46.93546
22.666395,46.935886
22.666527,46.936314
22.666668,46.93674
22.666819,46.93717
22.666979,46.93759
22.667149,46.93801
22.667324,46.938435
22.668386,46.940174
22.670353,46.941837
22.670252,46.943104
22.670916,46.94422
22.673113,46.947155
22.67469,46.947968
22.674938,46.94804
22.67519,46.94811
22.675444,46.94817
22.675703,46.948223
22.675962,46.94827
22.676226,46.94831
22.67649,46.948345
22.676758,46.94837
22.677027,46.948395
22.677296,46.948406
22.677567,46.948414
22.679665,46.949284
22.681152,46.94907
22.681152,46.948475
22.680325,46.946793
22.680609,46.94556
22.682001,46.944103
22.682661,46.94265
22.68445,46.94175
22.68506,46.94108
22.687496,46.939022
22.68996,46.938984
22.69116,46.938667
22.693699,46.93845
22.695639,46.938824
22.696976,46.938744
22.698269,46.939034
22.699938,46.938995
22.70164,46.938004
22.704445,46.937378
22.705112,46.937126
22.707289,46.935806
22.708378,46.935482
22.709356,46.93494
22.712648,46.93447
22.714678,46.93458
22.717905,46.933758
22.71956,46.93331
22.71986,46.932747
22.720531,46.93226
22.720243,46.93098
22.721146,46.929897
22.721281,46.929287
22.723383,46.92751
22.724434,46.926018
22.72664,46.924156
22.72722,46.923084
22.728643,46.922733
22.730711,46.9218
22.731058,46.921227
22.731724,46.92057
22.73238,46.919296
22.733847,46.91912
22.73543,46.91924
22.73692,46.918747
22.737104,46.917786
22.737494,46.916573
22.738188,46.915886
22.738398,46.915154
22.73881,46.914783
22.739622,46.914757
22.742628,46.91522
22.74463,46.91418
22.748125,46.912685
22.750002,46.912296
22.751078,46.91245
22.752745,46.91333
22.755188,46.91352
22.756525,46.913372
22.759682,46.912754
22.761574,46.912636
22.762625,46.912395
22.763756,46.912537
22.765938,46.91229
22.767794,46.91281
22.768503,46.912876
22.77045,46.912502
22.77272,46.911705
22.774555,46.911404
22.776701,46.910667
22.776745,46.910065
22.776516,46.90768
22.777052,46.90569
22.77664,46.904934
22.776445,46.90226
22.777271,46.901543
22.7786,46.90096
22.778725,46.90012
22.778967,46.89959
22.78044,46.89838
22.78051,46.89721
22.779825,46.89662
22.778282,46.895668
22.777136,46.892834
22.776188,46.892296
22.775782,46.89192
22.774956,46.889877
22.774464,46.889294
22.773724,46.88894
22.77156,46.88832
22.770245,46.887234
22.767912,46.886375
22.766993,46.885746
22.76669,46.885048
22.767008,46.884056
22.766668,46.883446
22.764866,46.882305
22.76428,46.88178
22.762777,46.878952
22.761578,46.877777
22.76054,46.877514
22.75672,46.876938
22.755657,46.876396
22.75521,46.875008
22.75388,46.87338
22.75259,46.870533
22.752495,46.868885
22.752714,46.867226
22.75094,46.865467
22.750786,46.864037
22.750067,46.86276
22.748497,46.861134
22.747316,46.858227
22.747318,46.857475
22.748133,46.856895
22.747955,46.855324
22.747078,46.85278
22.747183,46.852158
22.747108,46.85106
22.746546,46.850143
22.746523,46.849594
22.747238,46.84906
22.747084,46.84817
22.746384,46.846962
22.745771,46.846344
22.745611,46.845688
22.744984,46.84508
22.744837,46.844643
22.742725,46.844063
22.741835,46.843468
22.741041,46.842422
22.74043,46.841366
22.73955,46.840504
22.739649,46.84003
22.738323,46.839226
22.737999,46.83818
22.737253,46.837337
22.736675,46.8362
22.736391,46.835285
22.734596,46.834076
22.734509,46.833206
22.733713,46.830936
22.732553,46.829433
22.732548,46.828213
22.731844,46.82698
22.730984,46.82476
22.73085,46.823814
22.731016,46.822823
22.73082,46.822334
22.730886,46.821358
22.729847,46.818966
22.728676,46.81677
22.728186,46.81628
22.727512,46.815907
22.725357,46.815434
22.723957,46.81545
22.723133,46.81524
22.720848,46.815228
22.720068,46.815
22.719236,46.814415
22.718325,46.8143
22.717981,46.813793
22.717398,46.812893
22.716246,46.81218
22.715605,46.81135
22.71366,46.81036
22.711699,46.809814
22.707865,46.807568
22.705755,46.80583
22.70231,46.805458
22.69933,46.80496
22.695639,46.80534
22.693085,46.8053
22.691372,46.80564
22.687998,46.805157
22.685768,46.804317
22.684423,46.804314
22.683065,46.804783
22.680569,46.80469
22.676115,46.80565
22.674603,46.805817
22.673632,46.80574
22.671713,46.80528
22.667917,46.805286
22.66614,46.80505
22.662745,46.805374
22.660763,46.80529
22.658766,46.805294
22.65711,46.80468
22.656225,46.80411
22.655066,46.803818
22.654022,46.80321
22.653309,46.80301
22.652023,46.803013
22.650827,46.803753
22.648037,46.80353
22.645535,46.80252
22.644215,46.802002
22.642426,46.8011
22.64025,46.800545
22.6389,46.799717
22.639826,46.799145
22.639225,46.79806
22.639015,46.79795
22.63881,46.797836
22.638607,46.797718
22.638412,46.797592
22.638226,46.797466
22.638044,46.797333
22.637869,46.797195
22.637703,46.797054
22.637543,46.79691
22.637392,46.796757
22.637247,46.796604
22.63711,46.796448
22.636837,46.795845
22.636572,46.795235
22.636318,46.79463
22.636074,46.794014
22.635841,46.7934
22.635618,46.792786
22.635403,46.79217
22.6352,46.791553
22.634058,46.79082
22.633121,46.789413
22.63288,46.78837
22.632683,46.78397
22.632002,46.781197
22.631464,46.78061
22.624739,46.77994
22.622425,46.77992
22.620806,46.780212
22.619316,46.78155
22.617054,46.78252
22.61532,46.78319
22.611547,46.784153
22.609539,46.785988
22.608177,46.786556
22.605434,46.786785
22.603544,46.787277
22.60296,46.787514
22.602373,46.787743
22.60178,46.787964
22.601181,46.78818
22.600578,46.788395
22.599972,46.788597
22.59936,46.788795
22.598743,46.788986
22.59813,46.789173
22.597904,46.789345
22.597687,46.789524
22.597477,46.789703
22.597275,46.78989
22.59708,46.790077
22.596893,46.79027
22.596714,46.790466
22.596544,46.790665
22.596382,46.790867
22.59623,46.791073
22.596085,46.791283
22.59595,46.791496
22.595821,46.79171
22.595703,46.791924
22.595594,46.792145
22.595491,46.792362
22.594526,46.793118
22.593773,46.793453
22.591494,46.794754
22.58669,46.79715
22.58376,46.79828
22.583494,46.798492
22.583221,46.7987
22.582943,46.798904
22.582657,46.799103
22.582365,46.799297
22.58207,46.799488
22.581766,46.799675
22.581457,46.79986
22.581142,46.800034
22.57859,46.801064
22.576315,46.801567
22.57567,46.801407
22.574812,46.800068
22.57471,46.799583
22.5746,46.799103
22.574482,46.79862
22.574354,46.79814
22.574219,46.79766
22.574074,46.797184
22.573921,46.796707
22.57376,46.79623
22.57359,46.795757
22.572342,46.793163
22.571918,46.792503
22.571503,46.791843
22.571096,46.791176
22.570696,46.79051
22.570303,46.78984
22.56992,46.78917
22.569542,46.788494
22.569174,46.78782
22.568811,46.78714
22.567846,46.785034
22.567698,46.78479
22.567543,46.784546
22.567379,46.784306
22.567207,46.784065
22.567028,46.783833
22.566841,46.7836
22.566647,46.78337
22.566444,46.783142
22.566233,46.78292
22.566015,46.7827
22.56579,46.782482
22.56556,46.782272
22.565615,46.78213
22.565678,46.781994
22.565752,46.78186
22.565834,46.78173
22.565928,46.7816
22.566029,46.781475
22.566137,46.781353
22.566257,46.781235
22.566374,46.78112
22.564442,46.781715
22.564053,46.78166
22.563663,46.78161
22.56327,46.781567
22.562878,46.781532
22.562483,46.7815
22.562088,46.781475
22.561691,46.781456
22.561295,46.781445
22.560898,46.78144
22.560501,46.78144
22.560104,46.78145
22.559708,46.781464
